ï»¿Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (Â°)
03 01 2018 19:00,1155.17395,7.625429153,1323.35127,205.5773926
03 01 2018 19:10,1400.389038,8.103025436,1589.535548,198.4824066
03 01 2018 19:20,1205.10498,7.518618107,1267.568261,207.7772064
03 01 2018 19:30,1292.051025,7.688251019,1356.847422,199.1479034
03 01 2018 19:40,1856.177002,8.459005356,1802.775046,192.9795074
03 01 2018 19:50,1928.175049,9.077300072,2193.93789,194.6878967
03 01 2018 20:00,1604.427002,8.439414978,1790.767706,196.0083008
03 01 2018 20:10,1599.995972,7.987431049,1522.807198,203.3475037
03 01 2018 20:20,1456.094971,7.939982891,1495.816905,209.9878998
03 01 2018 20:30,1386.623047,7.719861984,1373.888155,213.6096039
03 01 2018 20:40,1460.360962,7.774147034,1403.435097,214.1114044
03 01 2018 20:50,1894.795044,8.582259178,1878.957276,210.4824066
03 01 2018 21:00,1760.422974,8.339191437,1729.804577,212.0424042
03 01 2018 21:10,2010.977051,9.083572388,2198.000295,214.585495
03 01 2018 21:20,1828.81604,8.675281525,1937.131478,211.3721008
03 01 2018 21:30,1960.692993,9.150783539,2241.613462,208.8197937
03 01 2018 21:40,1900.447998,9.191649437,2268.199522,204.3585052
03 01 2018 21:50,1549.958008,8.260289192,1682.388913,201.8890991
03 01 2018 22:00,1692.688965,8.48968792,1821.638384,194.9138947
03 01 2018 22:10,1931.083984,8.78850174,2008.641646,194.1036072
03 01 2018 22:20,2060.147949,8.9564991,2115.986258,193.3457947
03 01 2018 22:30,2069.625,9.095618248,2205.805875,195.2973938
03 01 2018 22:40,2037.266968,8.725904465,1969.014282,199.5845032
03 01 2018 22:50,1594.845947,8.112092018,1594.82568,197.5211029
03 01 2018 23:00,994.5827026,6.856678963,952.7545786,200.4409943
03 01 2018 23:10,1137.285034,7.279873848,1147.124788,200.8896942
03 01 2018 23:20,1267.858032,7.534298897,1275.663238,199.7960968
03 01 2018 23:30,1002.463013,6.945837021,991.791762,196.680603
03 01 2018 23:40,1172.348022,7.085527897,1054.959522,199.6690063
03 01 2018 23:50,1252.139038,7.406904221,1210.225036,197.4501953
04 01 2018 0:00,1121.166992,6.934106827,986.5997761,196.3952026
04 01 2018 0:10,1183.020996,7.151297092,1085.577233,194.0278931
04 01 2018 0:20,932.3084106,6.571721077,834.3322217,191.2942047
04 01 2018 0:30,989.5076904,6.759712219,911.3914755,190.1013947
04 01 2018 0:40,750.5510254,6.414824963,773.0743738,185.5180969
04 01 2018 0:50,825.7661743,6.523455143,815.1962332,187.6056976
04 01 2018 1:00,1116.487061,7.062949181,1044.579697,192.7353973
04 01 2018 1:10,986.7598877,6.692947865,883.5576994,196.0746002
04 01 2018 1:20,1018.14502,6.809185982,932.3551445,194.8430023
04 01 2018 1:30,659.1777954,6.096306801,656.9602747,192.4667969
04 01 2018 1:40,729.4874268,6.142684937,673.1894828,190.7617035
04 01 2018 1:50,864.5026245,6.430369854,779.022258,194.5778046
04 01 2018 2:00,1342.239014,7.538290977,1277.729355,197.9828033
04 01 2018 2:10,1279.098022,7.363255978,1188.27897,197.254303
04 01 2018 2:20,1351.391968,7.46066618,1237.646646,201.2154999
04 01 2018 2:30,1039.727051,7.031758785,1030.349722,199.337204
04 01 2018 2:40,876.0166016,6.874794006,960.6072518,194.1508026
04 01 2018 2:50,754.0079956,6.345135212,746.7335706,196.0812073
04 01 2018 3:00,1122.334961,7.185342789,1101.653759,198.135498
04 01 2018 3:10,907.7965698,6.635414124,859.9864071,199.4308014
04 01 2018 3:20,1009.737,6.927267075,983.5802763,194.1383057
04 01 2018 3:30,1806.98999,8.333586693,1726.419178,193.2097015
04 01 2018 3:40,2374.843994,9.532950401,2465.780065,191.9416962
04 01 2018 3:50,1779.208984,8.42602253,1782.575933,189.827301
04 01 2018 4:00,1334.980957,7.494080067,1254.910872,192.1376038
04 01 2018 4:10,1562.947021,8.009915352,1535.679929,192.0973053
04 01 2018 4:20,1562.116943,7.944521904,1498.388472,194.2440033
04 01 2018 4:30,1464.977051,7.72806406,1378.329691,200.2335968
04 01 2018 4:40,1312.358032,7.462277889,1238.475456,205.0283966
04 01 2018 4:50,767.0369873,6.420166969,775.1153796,200.6712952
04 01 2018 5:00,283.2593079,4.7484622,276.5245875,201.9185028
04 01 2018 5:10,687.1071777,6.264211178,716.8074668,208.1761017
04 01 2018 5:20,465.7536011,5.50088501,469.2545248,200.7915955
04 01 2018 5:30,355.6220093,5.27207613,405.760119,208.0086975
04 01 2018 5:40,467.8251953,5.701906204,529.0010043,217.7465057
04 01 2018 5:50,865.3469849,6.579235077,837.3348199,212.3013
04 01 2018 6:00,1512.972046,7.678398132,1351.561187,208.9172974
04 01 2018 6:10,1491.698975,7.89579916,1470.901705,217.2373962
04 01 2018 6:20,2004.44104,8.964849472,2121.355873,221.3515015
04 01 2018 6:30,1581.483032,8.083142281,1577.962305,219.8023987
04 01 2018 6:40,1431.620972,7.799798965,1417.519324,214.5469971
04 01 2018 6:50,1523.792969,7.978303909,1517.596799,216.9134064
04 01 2018 7:00,1693.270996,8.155491829,1620.257833,215.3661041
04 01 2018 7:10,1775.037964,8.248645782,1675.437185,211.0007935
04 01 2018 7:20,1875.410034,8.495847702,1825.433662,210.1282959
04 01 2018 7:30,1558.057983,7.96182394,1508.211169,208.8327026
04 01 2018 7:40,1811.088989,8.35203743,1737.573598,204.2586975
04 01 2018 7:50,1686.125977,8.135239601,1608.367728,198.5278015
04 01 2018 8:00,2362.262939,9.599003792,2516.478296,198.7720032
04 01 2018 8:10,2000.86499,8.982050896,2132.426304,197.4006958
04 01 2018 8:20,1169.964966,7.2846632,1149.461729,189.5783997
04 01 2018 8:30,1309.223999,7.521474838,1269.040544,182.8565979
04 01 2018 8:40,759.0145264,6.215313911,699.0669586,186.8215027
04 01 2018 8:50,498.1903076,5.501014233,469.2917094,195.8029938
04 01 2018 9:00,332.4820862,5.106607914,362.6279759,195.1764069
04 01 2018 9:10,253.5845032,4.649808884,254.4003993,191.6334991
04 01 2018 9:20,180.4122925,4.374350071,195.8669199,206.2425995
04 01 2018 9:30,258.3656921,4.833168983,296.0476529,196.2194977
04 01 2018 9:40,133.0052948,4.907478809,313.5912843,187.0084991
04 01 2018 12:40,0,2.888112068,0,0
04 01 2018 12:50,0,2.386636019,0,139.2751007
04 01 2018 13:00,0,2.476815939,0,153.8556061
04 01 2018 13:10,0,1.77384305,0,144.0395966
04 01 2018 13:20,0,2.48486495,0,142.8634033
04 01 2018 13:30,0,2.764512062,0,133.9111023
04 01 2018 13:40,0,2.5070889,0,103.2738037
04 01 2018 13:50,0,3.441704035,45.74272546,79.09410858
04 01 2018 14:00,0,2.484878063,0,106.4503021
04 01 2018 14:10,0,2.436743021,0,102.7186966
04 01 2018 14:20,0,2.359375954,0,107.3701019
04 01 2018 14:30,0,3.021173,16.71339969,94.58883667
04 01 2018 14:40,0,3.395319939,41.15246635,97.73842621
04 01 2018 14:50,0,3.413508892,42.91145285,101.6998978
04 01 2018 15:00,0,5.160031796,376.3091657,81.87310028
04 01 2018 15:10,0,5.161472797,376.6813732,62.48146057
04 01 2018 15:20,0,5.414981842,444.8721366,61.62747955
04 01 2018 15:30,0,6.778621197,919.3695705,67.9675827
04 01 2018 15:40,0,4.436894894,208.7606108,0
04 01 2018 15:50,210.7194977,5.013915062,339.4254412,50.42341995
04 01 2018 16:00,338.6500854,5.274309158,406.3577312,47.2641716
04 01 2018 16:10,518.5518188,5.915596962,596.8819872,43.18653107
04 01 2018 16:20,504.067688,5.858211994,578.1937936,42.6594696
04 01 2018 16:30,446.7330017,5.650877953,513.468126,52.86571121
04 01 2018 16:40,705.7045288,6.349774837,748.4708008,53.7215004
04 01 2018 16:50,795.3168945,6.636434078,860.4009723,53.08805084
04 01 2018 17:00,1012.676025,7.010248184,1020.608833,52.78892899
04 01 2018 17:10,1240.823975,7.559226036,1288.599129,55.33359909
04 01 2018 17:20,1282.074951,7.404004097,1208.758132,51.70399094
04 01 2018 17:30,941.5869141,6.80051899,928.6616421,53.39633179
04 01 2018 17:40,590.8366699,5.82537508,567.653659,45.68770981
04 01 2018 17:50,650.5629272,6.080101967,651.3438616,45.51879883
04 01 2018 18:00,871.5112305,6.582440853,838.6177863,40.36516953
04 01 2018 18:10,914.1212158,6.643204212,863.1557364,46.86555862
04 01 2018 18:20,835.84198,6.345364094,746.8192169,38.58917999
04 01 2018 18:30,624.9906006,6.042553902,638.4379438,48.70145035
04 01 2018 18:40,591.9558716,5.757640839,546.2595924,41.20378113
04 01 2018 18:50,509.3490906,5.694249153,526.6539705,46.98265076
04 01 2018 19:00,1190.81604,7.068666935,1047.201966,33.49834061
04 01 2018 19:10,963.7324829,6.641551018,862.482569,33.8251915
04 01 2018 19:20,980.9760742,6.690164089,882.4084228,27.36738968
04 01 2018 19:30,777.8479004,6.36333704,753.5623423,29.67544937
04 01 2018 19:40,980.223877,6.827414036,940.1524784,40.88489151
04 01 2018 19:50,962.4301758,6.71631813,893.2415095,41.12696838
04 01 2018 20:00,462.7698975,5.415152073,444.919796,41.6153717
04 01 2018 20:10,1139.240967,6.953413963,995.1545635,35.44075012
04 01 2018 20:20,1418.631958,7.42373991,1218.765432,36.21514893
04 01 2018 20:30,1716.139038,8.381437302,1755.404476,39.72340012
04 01 2018 20:40,1312.791016,7.493074894,1254.389015,46.13137817
04 01 2018 20:50,1222.020996,7.380391121,1196.860929,45.09289932
04 01 2018 21:00,703.7221069,6.244694233,709.6956846,42.08800888
04 01 2018 21:10,470.8012085,5.493409157,467.1059234,33.02647018
04 01 2018 21:20,387.34021,5.124141216,367.0928112,30.50971031
04 01 2018 21:30,402.4747925,5.285066128,409.242485,27.65151978
04 01 2018 21:40,460.2911987,5.539794922,480.5208029,28.00427055
04 01 2018 21:50,619.8723755,6.015673161,629.2911153,25.7741394
04 01 2018 22:00,470.2001038,5.59703207,497.3508864,23.50094986
04 01 2018 22:10,691.0140991,6.277314186,721.6050696,23.72624969
04 01 2018 22:20,826.9951782,6.49335289,803.3932558,20.42690086
04 01 2018 22:30,892.4243774,6.786591053,922.7448934,25.21842003
04 01 2018 22:40,907.1884155,6.764401913,913.3662189,30.23693085
04 01 2018 22:50,545.2653198,5.724936962,536.095229,29.67219925
04 01 2018 23:00,688.8358154,6.238166809,707.326293,30.00231934
04 01 2018 23:10,591.9088745,5.945401192,606.7245764,29.64308929
04 01 2018 23:20,660.6942749,6.17223978,683.651641,30.39785957
04 01 2018 23:30,747.4074707,6.351617813,749.1615205,30.28310966
04 01 2018 23:40,1174.243042,7.168983936,1093.909493,18.97281075
04 01 2018 23:50,873.4810181,6.629221916,857.4721041,17.22633934
05 01 2018 0:00,845.2050171,6.55459404,827.511985,12.58047009
05 01 2018 0:10,837.0637207,6.395040989,765.5427556,9.429060936
05 01 2018 0:20,949.4943237,6.797101021,927.2075123,4.961769104
05 01 2018 0:30,1045.36499,6.920464993,980.5831564,358.1897888
05 01 2018 0:40,791.0836182,6.278329849,721.977722,351.8651123
05 01 2018 0:50,994.7495728,6.682812214,879.3775226,2.56614089
05 01 2018 1:00,933.4232178,6.721062183,895.2150304,7.876725197
05 01 2018 1:10,1049.432983,7.131796837,1076.439327,14.10332012
05 01 2018 1:20,671.7241211,6.148598194,675.2752484,20.33539009
05 01 2018 1:30,966.8311768,6.896099091,969.8939666,21.0418396
05 01 2018 1:40,982.2590942,6.926294804,983.1515252,22.93596077
05 01 2018 1:50,825.6619263,6.567954063,832.8293134,33.37145996
05 01 2018 2:00,723.1392212,6.398931026,767.0202867,32.30049896
05 01 2018 2:10,418.6412048,5.446605206,453.7702746,30.16810989
05 01 2018 2:20,327.2762146,5.108693123,363.1576895,27.08235931
05 01 2018 2:30,388.316803,5.232514858,395.2422704,22.60456085
05 01 2018 2:40,167.2218018,4.243929863,169.6759343,30.59626007
05 01 2018 2:50,137.2467957,4.137093067,148.8807431,32.78860855
05 01 2018 3:00,130.7671051,4.160939217,153.4730055,30.18254089
05 01 2018 3:10,117.8118973,4.124106884,146.3914796,31.8532505
05 01 2018 3:20,111.3429031,4.126059055,146.7651643,26.32125092
05 01 2018 3:30,114.2955017,4.204703808,161.9741682,25.67859077
05 01 2018 3:40,143.7870941,4.355268002,191.9770866,27.08256912
05 01 2018 3:50,88.93582916,3.952167034,118.99911,36.21786118
05 01 2018 4:00,183.6699982,4.434104919,208.1806792,29.74682045
05 01 2018 4:10,82.14437866,3.678040981,74.47647719,25.84374046
05 01 2018 4:20,139.9472046,4.063600063,134.8987308,21.24472046
05 01 2018 4:30,434.5010986,5.488460064,465.6863498,17.45406914
05 01 2018 4:40,474.0610962,5.625834942,505.9375911,12.99639034
05 01 2018 4:50,415.1499939,5.394489765,439.1538423,12.51430988
05 01 2018 5:00,435.0263977,5.4572649,456.7899831,12.40832996
05 01 2018 5:10,402.3875122,5.450904846,454.9870522,15.87475014
05 01 2018 5:20,257.2170105,4.76416111,280.1054557,9.024561882
05 01 2018 5:30,137.417099,4.101181984,142.0168107,7.712677002
05 01 2018 5:40,102.3587036,3.941123009,116.9729377,7.581837177
05 01 2018 5:50,92.7376709,3.87789607,105.7487951,11.42055988
05 01 2018 6:00,78.11549377,3.836927891,98.81755605,29.3313694
05 01 2018 6:10,110.3116989,4.130588055,147.6328107,25.04413033
05 01 2018 6:20,102.552803,4.081981182,138.371917,24.68565941
05 01 2018 6:30,77.85061646,3.839956999,99.32084475,24.07126999
05 01 2018 6:40,81.45278168,3.975877047,123.4149463,23.42119026
05 01 2018 6:50,66.64151001,3.820688963,96.14447672,39.26622009
05 01 2018 7:00,90.01490784,3.98053503,124.2930366,52.09212112
05 01 2018 7:10,112.0342026,4.142834187,149.9838297,52.06705093
05 01 2018 7:20,82.11415863,3.929188967,114.8054178,52.53002167
05 01 2018 7:30,13.93430996,3.227394104,27.41325761,62.52310944
05 01 2018 7:40,0,2.693974972,0,63.97663116
05 01 2018 7:50,0,3.76078701,86.64893432,72.28019714
05 01 2018 8:00,55.44535065,3.734816074,82.71048743,69.53996277
05 01 2018 8:10,22.78053093,3.310203075,33.62457425,74.86411285
05 01 2018 8:20,4.355070114,2.853812933,0,85.75393677
05 01 2018 8:30,0,2.664561987,0,84.46118164
05 01 2018 8:40,0,3.140161991,22.05681442,92.12463379
05 01 2018 8:50,0,2.632610083,0,101.8510971
05 01 2018 9:00,0,1.738193035,0,99.7596817
05 01 2018 9:10,0,1.935835004,0,75.03088379
05 01 2018 9:20,0,1.757176995,0,73.65454865
05 01 2018 9:30,0,1.542072058,0,65.50054169
05 01 2018 9:40,0,1.623093009,0,53.91765976
05 01 2018 9:50,0,2.062084913,0,44.93912125
05 01 2018 10:00,0,2.059083939,0,40.33227158
05 01 2018 10:10,0,2.153846025,0,36.03804016
05 01 2018 10:20,0,2.047363997,0,56.5520401
05 01 2018 10:30,0,1.635233045,0,65.39498138
05 01 2018 10:40,0,0.8386815786,0,64.3360672
05 01 2018 10:50,0,1.287089944,0,30.20119095
05 01 2018 11:00,0,1.370728016,0,24.33827972
05 01 2018 11:10,0,2.464360952,0,307.5815125
05 01 2018 11:20,0,3.067440033,18.5219337,308.2029114
05 01 2018 11:30,0,2.977355957,0,307.5805969
05 01 2018 11:40,0,2.896075964,0,313.1120911
05 01 2018 11:50,0,2.201855898,0,338.1872864
05 01 2018 12:00,0,3.418040991,43.35797331,308.2749023
05 01 2018 12:10,0,3.209656954,26.22550558,296.4602051
05 01 2018 12:20,0,3.092607975,19.64955416,302.644989
05 01 2018 12:30,0,2.95758605,0,306.2347107
05 01 2018 12:40,0,3.802710056,93.23419656,302.2344971
05 01 2018 12:50,0,2.681519032,0,300.1575012
05 01 2018 13:00,0,2.174657106,0,308.3120117
05 01 2018 13:10,0,2.12748909,0,285.7166138
05 01 2018 13:20,0,1.911278009,0,263.1394043
05 01 2018 13:30,0,1.717532039,0,250.1069031
05 01 2018 13:40,0,1.953783989,0,235.3231049
05 01 2018 13:50,0,2.104336023,0,231.5205994
05 01 2018 14:00,0,2.173634052,0,261.1196899
05 01 2018 14:10,0,1.786031008,0,250.3791046
05 01 2018 14:20,0,1.511755943,0,283.2633972
05 01 2018 14:30,0,1.59967804,0,323.84729
05 01 2018 14:40,0,1.383831024,0,311.7663879
05 01 2018 14:50,0,1.28223002,0,289.660614
05 01 2018 15:00,0,1.768030047,0,253.3930969
05 01 2018 15:10,0,1.630704045,0,238.4373932
05 01 2018 15:20,0,1.433897018,0,234.3511963
05 01 2018 15:30,0,1.669222951,0,247.1123962
05 01 2018 15:40,0,1.545390964,0,236.2960968
05 01 2018 15:50,0,1.981886983,0,235.3430939
05 01 2018 16:00,0,2.633574963,0,236.8869019
05 01 2018 16:10,0,2.414356947,0,229.2657928
05 01 2018 16:20,0,2.152529955,0,242.2501984
05 01 2018 16:30,0,2.120126009,0,234.2127991
05 01 2018 16:40,0,2.23940897,0,236.4194946
05 01 2018 16:50,0,2.801307917,0,243.9626007
05 01 2018 17:00,0,3.201854944,25.7189917,241.4969025
05 01 2018 17:10,0,2.875705957,0,236.6499023
05 01 2018 17:20,0,2.854813099,0,231.9618073
05 01 2018 17:30,0,2.863102913,0,214.8110046
05 01 2018 17:40,0,2.499380112,0,203.1401978
05 01 2018 17:50,0,2.928209066,0,208.8934021
05 01 2018 18:00,0,2.825680017,0,222.7451019
05 01 2018 18:10,0,2.271142006,0,225.7310944
05 01 2018 18:20,0,2.446209908,0,231.9817047
05 01 2018 18:30,0,2.877877951,0,224.1681976
05 01 2018 18:40,0,2.957370043,0,208.3934021
05 01 2018 18:50,0,3.568568945,60.05585785,208.1672058
05 01 2018 19:00,0,2.449913979,0,224.892395
05 01 2018 19:10,0,1.791203976,0,243.6520996
05 01 2018 19:20,0,1.930189967,0,252.5655975
05 01 2018 19:30,0,1.660967946,0,233.1425934
05 01 2018 19:40,0,2.148116112,0,257.0335999
05 01 2018 19:50,0,2.624979019,0,258.8557129
05 01 2018 20:00,0,2.289019108,0,253.5534973
05 01 2018 20:10,0,2.671096087,0,253.2687988
05 01 2018 20:20,0,2.723583937,0,245.9183044
05 01 2018 20:30,0,2.813057899,0,244.0549927
05 01 2018 20:40,0,2.679502964,0,251.0276031
05 01 2018 20:50,0,2.554055929,0,241.9400024
05 01 2018 21:00,0,2.330497026,0,238.5106049
05 01 2018 21:10,0,1.548683047,0,209.9880066
05 01 2018 21:20,0,1.566717982,0,188.5220947
05 01 2018 21:30,0,2.107630014,0,197.4953003
05 01 2018 21:40,0,1.79004705,0,185.6945038
05 01 2018 21:50,0,1.783530951,0,205.5852966
05 01 2018 22:00,0,1.452373028,0,231.9136047
05 01 2018 22:10,0,2.141073942,0,221.9756012
05 01 2018 22:20,0,2.596193075,0,227.854599
05 01 2018 22:30,0,2.092180014,0,212.6759033
05 01 2018 22:40,0,1.928406954,0,186.9420013
05 01 2018 22:50,0,1.896306992,0,207.5079041
05 01 2018 23:00,0,1.386492014,0,227.8764954
05 01 2018 23:10,0,1.383507013,0,243.2460938
05 01 2018 23:20,0,1.208117008,0,226.5276031
05 01 2018 23:30,0,1.212676048,0,232.8432007
05 01 2018 23:40,0,1.216743946,0,275.9594116
05 01 2018 23:50,0,0.8581714034,0,258.8037109
06 01 2018 0:00,0,0.5288957953,0,215.6981049
06 01 2018 0:10,0,0.7247728705,0,216.8983002
06 01 2018 0:20,0,1.208716989,0,269.7489014
06 01 2018 0:30,0,0.6809914708,0,249.2165985
06 01 2018 0:40,0,1.802721024,0,183.5424957
06 01 2018 0:50,0,1.805271029,0,170.5200958
06 01 2018 1:00,0,0.7726557255,0,140.0912933
06 01 2018 1:10,0,0.6776608825,0,313.6976013
06 01 2018 1:20,0,0.8507230878,0,259.1706848
06 01 2018 1:30,0,0.7786285281,0,265.1947937
06 01 2018 1:40,0,0.6615433097,0,239.1564026
06 01 2018 1:50,0,0.6620262265,0,246.4013062
06 01 2018 2:00,0,0.7369347215,0,215.3847961
06 01 2018 2:10,0,0.3703731894,0,238.1040955
06 01 2018 2:20,0,0.6656866074,0,257.1151123
06 01 2018 2:30,0,0.4608254135,0,73.79194641
06 01 2018 2:40,0,0.9436951876,0,34.12083817
06 01 2018 2:50,0,0.963562727,0,333.9639893
06 01 2018 3:00,0,1.55261898,0,277.8475952
06 01 2018 3:10,0,2.17685008,0,267.066803
06 01 2018 3:20,0,1.629364967,0,238.489502
06 01 2018 3:30,0,0.8138195276,0,90.45394897
06 01 2018 3:40,0,0.5694591999,0,63.36355972
06 01 2018 3:50,0,0.9714546204,0,218.2781982
06 01 2018 4:00,0,0.521273315,0,129.1246948
06 01 2018 4:10,0,0.3380390108,0,107.9205017
06 01 2018 4:20,0,0.5325043797,0,127.8466034
06 01 2018 4:30,0,0.5522475243,0,128.9541931
06 01 2018 4:40,0,1.139093041,0,143.7068939
06 01 2018 4:50,0,2.34425211,0,134.9770966
06 01 2018 5:00,0,3.646318913,70.10045613,134.4564972
06 01 2018 5:10,47.90932846,4.016671181,126.1014106,133.6049042
06 01 2018 5:20,12.95296001,3.279254913,31.17482176,125.3523026
06 01 2018 5:30,0,2.305548906,0,94.77848816
